distance(Å-1)	fre/THz	gvx(m/s)	gvy(m/s)	gvz(m/s)	gv(m/s)	band
0.248214	2.5986006592	-25.25404	794.74796	580.56814	984.5412391787065	19.0
0.2486274	2.5945822227	-26.27037	774.27784	567.96282	960.6133825620768	19.0
0.2490408	2.5906664092	-27.089930000000003	752.6252000000001	554.19515	935.04589206411	19.0
0.2494541	2.5868597548	-27.70439	729.86246	539.34035	907.9398421044459	19.0
0.2498675	2.583168429	-28.112520000000004	706.0444600000001	523.45561	879.3718604310204	19.0
0.2502808	2.5795983086	-28.316950000000002	681.2171099999999	506.58896999999996	849.4062544740975	19.0
0.2506942	2.5761550158	-28.322599999999998	655.42172	488.78380000000004	818.1010963572646	19.0
0.2511076	2.5728439376	-28.13587	628.6974200000001	470.0811	785.5114981160514	19.0
0.2515209	2.5696702341	-27.76417	601.08248	450.5209	751.69147809161	19.0
0.2519343	2.5666388418	-27.21558	572.6152199999999	430.14298	716.6950964068787	19.0
0.2523477	2.5637544718	-26.49873	543.33444	408.98735000000005	680.5770704642855	19.0
0.252761	2.5610216073	-25.62262	513.27981	387.09452	643.3932307876194	19.0
0.2531744	2.5584444987	-24.59655	482.49202999999994	364.50566000000003	605.2007315407501	19.0
0.2535878	2.5560271581	-23.43003	451.01295	341.26272	566.0582049889409	19.0
0.2540011	2.5537733534	-22.13276	418.88565	317.40842	526.0258091843369	19.0
0.2544145	2.5516866026	-20.714560000000002	386.15441000000004	292.98628	485.1652106516708	19.0
0.2548279	2.5497701673	-19.18534	352.86475	268.04061	443.5396010196273	19.0
0.2552412	2.5480270474	-17.55509	319.06334	242.61646	401.213587481525	19.0
0.2556546	2.5464599751	-15.83386	284.79795	216.75958999999997	358.2531274164542	19.0
0.256068	2.5450714096	-14.031699999999999	250.11741	190.5164	314.7254455218995	19.0
0.2564813	2.5438635329	-12.15873	215.07145	163.93386999999998	270.6988678467132	19.0
0.2568947	2.542838245	-10.22504	179.71068	137.05951000000002	226.24276613961408	19.0
0.2573081	2.54199716	-8.24075	144.08641	109.94127	181.42735834615323	19.0
0.2577214	2.5413416032	-6.21598	108.25058000000001	82.62746	136.32359892457507	19.0
0.2581348	2.5408726082	-4.16085	72.25564	55.166720000000005	91.00306137757399	19.0
0.2585482	2.5405909149	-2.08549	36.15443	27.6079	45.53776695859163	19.0
0.2589615	2.5404969677	0.0	0.0	-0.0	0.0	19.0
						
0.0	2.5563000211	612.37027	291.07028	1088.9464600000001	1282.779656926973	20.0
0.0008755	2.5450027981	652.16255	234.71166000000002	1112.30539	1310.583395128105	20.0
0.001751	2.5335116339	694.07113	174.69771	1134.67018	1341.540323941086	20.0
0.0026265	2.5218332773	737.92958	111.3917	1156.11135	1376.0601838098103	20.0
0.003502	2.509973945	783.53438	45.15562	1176.6752099999999	1414.400828792218	20.0
0.0043775	2.4979396714	830.6635	-23.68313	1196.3818800000001	1456.6716663926643	20.0
0.005253	2.4857366582	879.1024699999999	-94.87321	1215.2270899999999	1502.8635862930716	20.0
0.0061285	2.4733715765	928.67967	-168.29043	1233.18929	1552.9080537081381	20.0
0.007004	2.4608517588	979.3145499999999	-244.00325	1250.24444	1606.7687243667579	20.0
0.0078795	2.4481851845	1031.08684	-322.36179	1266.3938699999999	1664.5752098498783	20.0
0.0087549	2.435380083	1084.34365	-404.12845	1281.71769	1726.8240189010753	20.0
0.0096304	2.4224437843	1139.8794	-490.67847	1296.48532	1794.7045975428389	20.0
0.0105059	2.4093799089	1199.25838	-584.2948299999999	1311.41173	1870.6741661621745	20.0
0.0113814	2.3961813576	1265.3956600000001	-688.4348	1328.33284	1959.499115595703	20.0
0.0122569	2.3828109874	1343.35446	-806.65831	1352.26065	2069.7603000908994	20.0
0.0131324	2.3691404149	1438.5761499999999	-930.13487	1398.44934	2211.4051578770395	20.0
0.0140079	2.3547449068	1525.10414	-950.10618	1512.4162099999999	2348.626659005236	20.0
0.0148834	2.3386004359	1440.57874	-511.09555	1726.1386300000001	2305.6539934144644	20.0
0.0157589	2.3203156738	1207.35201	128.0213	1875.8429899999999	2234.474267570981	20.0
0.0166344	2.300947544	1040.23877	507.79702000000003	1928.1526	2248.939074545763	20.0
0.0175099	2.2812335331	935.58199	712.61865	1940.24019	2268.8479444932887	20.0
0.0183854	2.2614992811	861.17296	830.4797199999999	1930.44121	2271.105170975731	20.0
0.0192609	2.2419767386	799.10996	896.00854	1897.84949	2245.7160814798904	20.0
0.0201364	2.2229604413	736.88059	917.4225	1829.1286199999997	2174.9410465408255	20.0
0.0210119	2.2049568064	659.45416	886.55006	1693.6731399999999	2022.2214278324639	20.0
0.0218874	2.1888498742	550.3742	789.79803	1452.58007	1742.6076861929441	20.0
0.0227629	2.1755737626	434.5588	646.37261	1155.73778	1393.688888430621	20.0
0.0236384	2.165019815	360.22986000000003	483.1238	911.47211	1092.6827377925908	20.0
0.0245139	2.159986881	-138.42232	46.28915	-204.66982	251.38249601103354	20.0
0.0253893	2.1648399411	-378.05881999999997	-81.28451	-659.34083	764.3729279944583	20.0
0.0262648	2.1722337819	-498.98928	-63.48487	-788.5598	935.3326619176063	20.0
0.0271403	2.1803169752	-579.76854	76.52515	-765.4551299999999	963.2804444187431	20.0
0.0280158	2.1847826826	-216.80088	672.76285	135.654	719.7322291136453	20.0
0.0288913	2.1803705224	70.62025	691.97236	441.75744999999995	823.991875775808	20.0
0.0297668	2.1753350289	69.43335	657.30561	384.98641	764.9092697270589	20.0
0.0306423	2.171037012	40.38514	607.20619	295.51954	676.5072913346517	20.0
0.0315178	2.1677217486	7.478	534.65147	193.48875	568.6352180736992	20.0
0.0323933	2.1655180852	-25.27084	442.27815000000004	84.3176	450.95236443718545	20.0
0.0332688	2.1645048214	-56.988780000000006	334.79649	-28.26747	340.78653233719405	20.0
0.0341443	2.1647225361	-87.39214	216.53001	-141.21518	272.881583157992	20.0
0.0350198	2.1661830722	-116.48068	90.46264000000001	-252.42977	292.3559933219856	20.0
0.0358953	2.1688840812	-144.89137	-42.16536	-361.33781	391.5819704991569	20.0
0.0367708	2.172832224	-174.65667	-182.23265	-469.89631	533.4006310955467	20.0
0.0376463	2.1780834758	-210.38389	-333.90054	-584.92385	705.6109849503806	20.0
0.0385218	2.1848197956	-260.04553	-507.82878	-723.17069	921.1349490407719	20.0
0.0393973	2.193460135	-328.53938999999997	-721.64799	-912.47434	1208.8520891370656	20.0
0.0402728	2.2045338651	-393.45417	-961.49769	-1143.8186699999999	1545.1877366864824	20.0
0.0411483	2.2178982615	-422.78729000000004	-1142.32385	-1323.59595	1798.7659963766184	20.0
0.0420238	2.2326003947	-431.42807000000005	-1218.98854	-1407.57353	1911.3676994738394	20.0
0.0428992	2.2477278699	-444.97406	-1195.87121	-1415.10148	1905.4191307105998	20.0
0.0437747	2.2625418487	-479.17207	-1045.60274	-1347.10337	1771.321103591596	20.0
0.0446502	2.2760985467	-538.99314	-697.1277299999999	-1173.7252	1467.6959910066705	20.0
0.0455257	2.287278325	-592.01429	-227.29061000000002	-935.49685	1130.1753391922418	20.0
0.0464012	2.2961147892	-610.32561	82.67591	-781.1293400000001	994.7339856087334	20.0
0.0472767	2.3037200659	-615.92589	216.35374000000002	-721.57726	973.0608331103392	20.0
0.0481522	2.3108871674	-619.60245	263.2682	-707.28671	976.4588221322324	20.0
0.0490277	2.3179928006	-618.09249	259.12354	-714.8372499999999	979.8855183969677	20.0
0.0499032	2.3252507207	-603.09212	203.11902	-738.16989	974.6138866209874	20.0
0.0507787	2.3328480059	-562.68132	74.49672000000001	-778.95327	963.8092269797969	20.0
0.0516542	2.3410005726	-485.45347000000004	-149.98260000000002	-840.15714	981.8471733069156	20.0
0.0525297	2.349915185	-376.54513000000003	-451.40178000000003	-915.34088	1087.8413158696721	20.0
0.0534052	2.3596439575	-267.25455999999997	-744.5242999999999	-984.36207	1262.8183234281837	20.0
0.0542807	2.3700204392	-185.28625	-957.39692	-1031.98671	1419.8367605049436	20.0
0.0551562	2.3807974482	-133.20871	-1085.71469	-1058.57988	1522.2063956121308	20.0
0.0560317	2.3917750265	-102.12505999999999	-1154.70768	-1070.51195	1577.902148177696	20.0
0.0569072	2.4028209961	-83.90253	-1186.80859	-1073.04213	1602.1777918174766	20.0
0.0577827	2.4138503646	-73.42771	-1196.08374	-1069.34853	1606.086616687093	20.0
0.0586582	2.4248057456	-67.78309	-1190.6386400000001	-1061.1971199999998	1596.3565534827399	20.0
0.0595336	2.4356452948	-65.34454	-1175.10885	-1049.5395800000001	1576.9223342456378	20.0
0.0604091	2.4463358604	-65.23207	-1152.16767	-1034.8533	1550.0538427005054	20.0
0.0612846	2.4568489636	-67.02144	-1123.33432	-1017.3053400000001	1516.9977002955713	20.0
0.0621601	2.4671581365	-70.61271	-1089.37985	-996.80644	1478.2955358198983	20.0
0.0630356	2.4772367042	-76.20371	-1050.49395	-972.97738	1433.8861622862644	20.0
0.0639111	2.4870552481	-84.36323999999999	-1006.2714700000001	-945.00443	1383.0158351656294	20.0
0.0647866	2.4965777284	-96.25350999999999	-955.48939	-911.28975	1323.8858413945497	20.0
0.0656621	2.505754269	-114.15245999999999	-895.51931	-868.6405900000001	1252.8056885656595	20.0
0.0665376	2.5145059582	-142.65723	-820.97447	-810.32557	1162.3156606786638	20.0
0.0674131	2.522690223	-191.39882	-720.79737	-721.35225	1037.560323777067	20.0
0.0682886	2.530022371	-279.68338	-573.9970500000001	-568.90488	855.1889668048467	20.0
0.0691641	2.5359508263	-431.34812	-359.01079999999996	-303.65297	638.087048398567	20.0
0.0700396	2.5397838628	-616.5879600000001	-120.185	45.86077	629.8637605601347	20.0
0.0709151	2.5415024016	-740.66307	39.112010000000005	315.01532000000003	805.8201936057246	20.0
0.0717906	2.5418836823	-788.49214	118.57807	444.59436999999997	912.9319620663971	20.0
0.0726661	2.5416868244	-796.7584999999999	169.81623	468.59015	939.8076334924532	20.0
0.0735416	2.5415604316	-792.89345	232.16288999999998	378.05781	908.574343820059	20.0
0.0744171	2.5425750291	-808.3808100000001	340.72862000000003	68.18996	879.9007882188549	20.0
0.0752926	2.5464775762	-865.46457	454.45536999999996	-410.9295	1060.3875042725522	20.0
0.076168	2.5530967734	-895.13377	481.42148000000003	-647.99255	1205.3735738165599	20.0
0.0770435	2.5606627143	-883.69271	467.32441	-699.0992	1219.8543361113377	20.0
0.077919	2.5682752086	-850.05188	442.43296	-685.99558	1178.5266473718073	20.0
0.0787945	2.5755585588	-796.86554	410.84049	-639.79351	1101.4174197374273	20.0
0.07967	2.5819847583	-637.34668	356.79107999999997	-476.51824999999997	872.1125545809163	20.0
0.0805455	2.5832507618	27.81268	282.09963	135.66096000000002	314.2572870802536	20.0
0.081421	2.5810975238	86.62362	256.56975	166.55365	317.9179241333986	20.0
0.0822965	2.5789651031	84.57029	226.36763000000002	150.35163	284.60507814541523	20.0
0.083172	2.5770754181	74.90492	194.9275	130.16568	246.07027765725547	20.0
0.0840475	2.5754621037	62.57603	163.13993	109.28472000000001	206.09111168714725	20.0
0.084923	2.5741411871	48.47855	130.06376	87.33427999999999	163.99398750734278	20.0
0.0857985	2.573139875	32.97522	92.92929	62.46151	116.72471163139619	20.0
0.086674	2.5725048209	16.62648	49.16222	33.03722	61.52090390954281	20.0
0.0875495	2.5722858622	0.0	0.0	0.0	0.0	20.0
0.0875495	2.5722858622	0.0	0.0	0.0	0.0	20.0
0.0882666	2.5725017432	39.59971	55.61542000000001	4.58676	68.42697086060511	20.0
0.0889837	2.5731484398	79.00126	111.05031999999999	9.11599	136.58870351302886	20.0
0.0897008	2.5742230075	117.97825	166.11895	13.51473	204.19848419892324	20.0
0.0904178	2.575720126	156.23083	220.62093	17.6702	270.91309116503356	20.0
0.0911349	2.5776311948	193.28783	274.31883	21.37781	336.25587947138393	20.0
0.091852	2.5799421428	228.24927000000002	326.87702	24.20512	399.41482608164125	20.0
0.0925691	2.5826274652	258.96927999999997	377.66463	25.061080000000004	458.61063928731716	20.0
0.0932862	2.5856304776	278.75345	424.95466999999996	20.45682	508.6338947870303	20.0
0.0940033	2.5887754626	257.76143	461.38671	-5.27877	528.5324175232603	20.0
0.0947204	2.5912266047	20.72909	443.71736000000004	-144.18372	467.01577687551	20.0
0.0954375	2.5904615716	-470.30339999999995	359.10391000000004	-414.96299	722.7276038028353	20.0
0.0961546	2.5871642199	-643.29693	347.88178	-516.93179	895.5842498146097	20.0
0.0968717	2.5830892906	-713.03545	359.49888	-563.7449799999999	977.4801277535811	20.0
0.0975888	2.5786445058	-758.86419	374.67141000000004	-597.17352	1035.7942543405686	20.0
0.0983059	2.5739422574	-795.31686	389.84736999999996	-624.86163	1083.9566118357475	20.0
0.099023	2.5690328598	-826.26353	404.08698999999996	-648.8469699999999	1125.610992738389	20.0
0.09974	2.5639478009	-853.1011400000001	417.05742	-669.86731	1162.084618112206	20.0
0.1004571	2.5587110784	-876.4571699999999	428.61127999999997	-688.25479	1193.9763214342197	20.0
0.1011742	2.5533430766	-896.65843	438.66871	-704.1813099999999	1221.5964532432324	20.0
0.1018913	2.5478622101	-913.88722	447.17684	-717.73982	1245.1134190608286	20.0
0.1026084	2.5422857756	-928.24062	454.09354	-728.97486	1264.6090060567083	20.0
0.1033255	2.5366304903	-939.7547400000001	459.38011000000006	-737.89487	1280.1007366564543	20.0
0.1040426	2.5309128972	-948.4152099999999	462.99780999999996	-744.47735	1291.551356813643	20.0
0.1047597	2.5251497125	-954.16192	464.90631999999994	-748.67124	1298.8731583788951	20.0
0.1054768	2.5193581445	-956.8918	465.06347999999997	-750.3985	1301.930822332431	20.0
0.1061939	2.5135561928	-956.46191	463.42636	-749.5564400000001	1300.5453599045177	20.0
0.106911	2.5077629242	-952.69453	459.95384	-746.02169	1294.5009711750404	20.0
0.1076281	2.5019987064	-945.3862000000001	454.61121	-739.65736	1283.5573339786088	20.0
0.1083451	2.4962853715	-934.3224799999999	447.37739999999997	-730.32471	1267.4696117464491	20.0
0.1090622	2.4906462658	-919.3007	438.25535	-717.90066	1246.018814646291	20.0
0.1097793	2.4851061312	-900.16192	427.28555000000006	-702.3022100000001	1219.0540667368994	20.0
0.1104964	2.4796907566	-876.8321800000001	414.56234	-683.51739	1186.5465132316729	20.0
0.1112135	2.4744263456	-849.37001	400.25069	-661.6404	1148.6505332976765	20.0
0.1119306	2.469338573	-818.0134300000001	384.60012	-636.90519	1105.7628339808296	20.0
0.1126477	2.4644513609	-783.2149099999999	367.95062	-609.7090599999999	1058.5643069038254	20.0
0.1133648	2.4597854835	-745.65101	350.72566	-580.61604	1008.0272333631355	20.0
0.1140819	2.4553571908	-706.1957600000001	333.40904	-550.3324	955.3741622450647	20.0
0.114799	2.4511770916	-665.85525	316.50722	-519.65331	901.9864726583471	20.0
0.1155161	2.4472495207	-625.67364	300.50365999999997	-489.3891	849.2771306605725	20.0
0.1162332	2.4435725196	-586.63108	285.81542	-460.28745000000004	798.5555803820077	20.0
0.1169502	2.440138423	-549.5572400000001	272.76175	-432.9693	750.9158055614292	20.0
0.1176673	2.4369349041	-515.0778	261.55032	-407.89121	707.1696749297204	20.0
0.1183844	2.4339462595	-483.59918000000005	252.28101	-385.33738999999997	667.8314001567346	20.0
0.1191015	2.4311547065	-455.32597	244.96237000000002	-365.43614	633.1444338305103	20.0
0.1198186	2.4285415229	-430.29881	239.53457	-348.19119	603.1342975707128	20.0
0.1205357	2.4260879337	-408.44032	235.89275999999998	-333.51808	577.6704933688463	20.0
0.1212528	2.4237757189	-389.59958	233.90724999999998	-321.27856	556.5252442202533	20.0
0.1219699	2.4215875646	-373.59019	233.4387	-311.30919	539.4225324366624	20.0
0.122687	2.4195071976	-360.21994	234.34816	-303.44317	526.0753013482367	20.0
0.1234041	2.4175193509	-349.31320999999997	236.50245	-297.52585	516.2119322087868	20.0
0.1241212	2.4156095968	-340.72755	239.77580999999998	-293.42553	509.59419545942575	20.0
0.1248383	2.4137640718	-334.36708999999996	244.04824	-291.0411	506.02946180175684	20.0
0.1255553	2.4119691005	-330.19504	249.20103	-290.30803000000003	505.3797285963728	20.0
0.1262724	2.4102107087	-328.24778000000003	255.10899999999998	-291.20437	507.5698888458862	20.0
0.1269895	2.4070329889	-647.85309	160.24027	-453.38061999999996	806.8113515214109	20.0
0.1277066	2.4026040817	-652.89757	87.93172	-430.90481	787.2014860092678	20.0
0.1284237	2.3979257648	-661.10508	2.9727099999999997	-405.89333999999997	775.7694034072922	20.0
0.1291408	2.3929421096	-672.79361	-93.67963999999999	-378.87934	777.8024626382957	20.0
0.1298579	2.3876006613	-687.90121	-199.44845	-350.73593	797.498245465049	20.0
0.130575	2.3818597001	-705.91602	-310.21607	-322.60547	835.8383376304333	20.0
0.1312921	2.3756945965	-725.94449	-420.97686000000004	-295.71052	889.7536911165304	20.0
0.1320092	2.3691009113	-746.9119400000001	-526.8734900000001	-271.11033	953.4012437646874	20.0
0.1327263	2.3620931489	-767.80577	-624.15158	-249.51216	1020.4642145855262	20.0
0.1334434	2.3547000393	-787.85237	-710.63415	-231.21196	1085.896506352185	20.0
0.1341605	2.346958456	-806.57721	-785.6502899999999	-216.15634	1146.5324841410572	20.0
0.1348775	2.3389079373	-823.7698800000001	-849.6320499999999	-204.06369999999998	1200.8802726500703	20.0
0.1355946	2.3305868197	-839.4063100000001	-903.64235	-194.54351	1248.607074809549	20.0
0.1363117	2.3220300705	-853.5703699999999	-948.9947900000001	-187.18269	1290.04296340266	20.0
0.1370288	2.31326843	-866.3942000000001	-987.00961	-181.59539	1325.8219208080866	20.0
0.1377459	2.3043283775	-878.0201999999999	-1018.88577	-177.44492	1356.662958715369	20.0
0.138463	2.2952325298	-888.57978	-1045.65023	-174.44866000000002	1383.2536874701245	20.0
0.1391801	2.2860002193	-898.1832499999999	-1068.15093	-172.37436	1406.1978807500163	20.0
0.1398972	2.2766481085	-906.9158500000001	-1087.07044	-171.03291000000002	1425.9981615717757	20.0
0.1406143	2.2671907744	-914.8369499999999	-1102.94696	-170.27038000000002	1443.056008602538	20.0
0.1413314	2.2576412388	-921.9802	-1116.19571	-169.96057	1457.6786160087445	20.0
0.1420485	2.2480114454	-928.3537000000001	-1127.12734	-169.99862	1470.0871279216992	20.0
0.1427656	2.2377278416	-1811.8240400000002	-831.06439	-815.6852000000001	2153.768027840286	20.0
0.1434826	2.2225032384	-1784.24008	-796.43462	-811.03702	2115.5618201374855	20.0
0.1441997	2.2076120099	-1748.96039	-750.61738	-805.6315400000001	2066.719883097317	20.0
0.1449168	2.1931346479	-1706.6367400000001	-694.94132	-799.39816	2008.62884047117	20.0
0.1456339	2.17914498	-1657.62669	-630.44776	-792.18767	1942.3573116163266	20.0
0.146351	2.1657129528	-1601.99702	-557.8658	-783.78318	1868.669252743629	20.0
0.1470681	2.1529083198	-1539.33768	-477.37480000000005	-773.87019	1787.8261279311976	20.0
0.1477852	2.1408081042	-1468.14787	-387.92344	-761.90133	1698.9515590924714	20.0
0.1485023	2.1295152296	-1383.96513	-285.38718	-746.60218	1598.192772710796	20.0
0.1492194	2.1192122641	-1272.94436	-157.00134	-724.00736	1472.82837484609	20.0
0.1499365	2.1103444504	-1085.7875099999999	37.919779999999996	-678.31268	1280.8124446756563	20.0
0.1506536	2.1043071719	-640.62477	420.30309	-540.90021	937.8847586879452	20.0
0.1513707	2.1044554979	204.64494000000002	988.9087	-224.31285	1034.4738870935391	20.0
0.1520877	2.1111109908	722.2555500000001	1255.0791	-1.44789	1448.060331321891	20.0
0.1528048	2.1056215086	-743.96789	-866.78884	-149.12936000000002	1151.9768576293568	20.0
0.1535219	2.098396235	-661.21548	-755.51779	-137.7943	1013.4102383095429	20.0
0.154239	2.0921523282	-562.1606899999999	-623.70044	-123.74034	848.7276076461665	20.0
0.1549561	2.0870119375	-456.51561999999996	-486.19302	-107.66241000000001	675.5600332521996	20.0
0.1556732	2.0829714127	-355.80793	-360.38799	-90.47058	514.4547718047345	20.0
0.1563903	2.0799217849	-266.64876	-255.9905	-72.78205	376.73588109176717	20.0
0.1571074	2.0777175319	-189.47661	-173.08451	-54.83564	262.42442865183455	20.0
0.1578245	2.0762310463	-121.52135	-106.70059	-36.691970000000005	165.8274858841305	20.0
0.1585416	2.0753728829	-59.386419999999994	-50.84318	-18.39083	80.31188243975917	20.0
0.1592587	2.0750922557	0.0	-0.0	0.0	0.0	20.0
0.1592587	2.0750922557	0.0	-0.0	0.0	0.0	20.0
0.1598423	2.0751703045	-13.831299999999999	-15.51986	21.738	30.07842346449694	20.0
0.160426	2.0754040031	-27.587450000000004	-30.69209	43.53831	59.988800819208755	20.0
0.1610097	2.0757921001	-41.20165	-45.18756	65.48909	89.60085072422137	20.0
0.1615933	2.0763328268	-54.61908	-58.71085	87.73698	118.86120253173151	20.0
0.162177	2.0770244129	-67.79007	-71.00935	110.53520999999999	147.83725520913697	20.0
0.1627606	2.07786591	-80.6444	-81.8753	134.31959	176.7734037099985	20.0
0.1633443	2.0788584784	-93.03033	-91.14109	159.83453	206.1756958679124	20.0
0.163928	2.0800074418	-104.58406	-98.67015	188.34899000000001	236.95773070555472	20.0
0.1645116	2.0813256828	-114.45395	-104.34892	222.03382	270.7164956177612	20.0
0.1650953	2.0828394051	-120.72341	-108.09111	264.60249	310.27779085403506	20.0
0.165679	2.0845977129	-119.28433000000001	-109.87256000000001	322.22866	360.73818781756125	20.0
0.1662626	2.0866862356	-102.19916	-109.78726	403.99303	430.9388344667885	20.0
0.1668463	2.0892357375	-57.90573	-107.88758	518.4494100000001	532.7124873836143	20.0
0.1674299	2.0923923913	19.56842	-103.17049	661.42841	669.712337218947	20.0
0.1680136	2.0962235717	115.34381	-92.55609	807.62307	821.0516716368277	20.0
0.1685973	2.100652272	202.73409	-73.34967999999999	931.44805	956.0736146620893	20.0
0.1691809	2.1055231077	268.36278	-46.44481	1027.54014	1063.021373903876	20.0
0.1697646	2.1106976642	313.77057	-15.2495	1102.50027	1146.3818574970767	20.0
0.1703483	2.1160851383	345.11915	16.59543	1163.43333	1213.6555315856704	20.0
0.1709319	2.1216336801	367.94971	46.2038	1214.88811	1270.2263184341978	20.0
0.1715156	2.1273159317	386.20814	71.60598999999999	1259.33431	1319.1690754218416	20.0
0.1720992	2.1331182529	402.50606	91.67436	1298.01528	1362.0789197882814	20.0
0.1726829	2.1390337439	418.50753000000003	106.00160999999999	1331.52613	1399.7666694353277	20.0
0.1732666	2.145057813	435.22217	114.77086999999999	1360.14302	1432.6827020365627	20.0
0.1738502	2.1511853464	453.20516	118.62892000000001	1383.9978999999998	1461.1358338345556	20.0
0.1744339	2.1574088776	472.69358	118.57451999999999	1403.16193	1485.3829604407651	20.0
0.1750176	2.1637173445	493.70063999999996	115.87468999999999	1417.67278	1505.643841309071	20.0
0.1756012	2.1700950991	516.0792200000001	112.02091999999999	1427.52442	1522.0750367606029	20.0
0.1761849	2.1765208639	539.55885	108.73595	1432.62834	1534.721870570326	20.0
0.1767685	2.1829663197	563.7547500000001	108.04093999999999	1432.7486099999999	1543.4574313276598	20.0
0.1773522	2.1893939752	588.14189	112.39334000000001	1427.40956	1547.915113185643	20.0
0.1779359	2.1957539353	611.97983	124.90097	1415.77504	1547.429652204187	20.0
0.1785195	2.2019792139	634.1678899999999	149.59293	1396.5122	1541.0364311598466	20.0
0.1791032	2.2079795837	653.01498	191.64242000000002	1367.70213	1527.6663567855364	20.0
0.1796869	2.2136351849	665.9621	257.21778	1326.98498	1506.8363023666966	20.0
0.1802705	2.2187942068	669.47686	352.2554	1272.33995	1480.2473040916582	20.0
0.1808542	2.223284001	659.6697899999999	479.30264999999997	1203.94924	1454.0938878326406	20.0
0.1814378	2.2269465934	634.20465	633.04722	1126.66515	1439.5619754133108	20.0
0.1820215	2.2296943439	594.71565	798.7680700000001	1050.4668000000001	1447.479751813022	20.0
0.1826052	2.2315506344	547.02542	958.08368	986.47767	1479.9659933313158	20.0
0.1831888	2.2326382799	498.13219000000004	1097.9186300000001	941.44708	1529.6678074849453	20.0
0.1837725	2.2331265691	453.01156999999995	1214.01453	916.0487800000001	1586.8825189485435	20.0
0.1843562	2.2331805663	413.80594	1308.1500099999998	907.10327	1644.788176965951	20.0
0.1849398	2.2329363422	380.6884	1384.08243	910.31361	1699.7878395495413	20.0
0.1855235	2.2324978537	352.88501	1444.97974	921.74415	1749.8875842043085	20.0
0.1861072	2.2319444223	329.24655	1491.98193	938.18459	1792.9315924058274	20.0
0.1866908	2.2313434379	308.32511	1522.20292	956.85274	1824.2075729364096	20.0
0.1872745	2.2307726615	287.75359	1522.0282900000002	974.24782	1829.8991936423615	20.0
0.1878581	2.2303820745	261.31934	1437.72828	981.4309400000001	1760.2718808636005	20.0
0.1884418	2.2306312873	207.83396000000002	1052.8181399999999	942.1282299999999	1428.0149132993233	20.0
0.1890255	2.2326738421	118.25022000000001	192.11968	808.1552399999999	839.0518326735294	20.0
0.1896091	2.2365743685	78.59796999999999	-291.0502	709.85373	771.2199282974176	20.0
0.1901928	2.2410988318	74.33761	-431.48195	663.53518	794.9727596175525	20.0
0.1907765	2.2457229599	79.01383	-472.59195	633.6056199999999	794.3817836730999	20.0
0.1913601	2.2502954391	85.86932	-481.68737000000004	608.98709	781.1923824010622	20.0
0.1919438	2.2547625162	93.07475	-478.00926	586.39743	762.2451755465001	20.0
0.1925274	2.2591008065	100.02326	-468.38682	564.70232	740.4590305372218	20.0
0.1931111	2.2632988035	106.48435	-455.71725000000004	543.47059	717.2010951870006	20.0
0.1936948	2.2673505932	112.36697	-441.40752000000003	522.53805	693.1904127707869	20.0
0.1942784	2.2712533053	117.63961	-426.21469	501.85238	668.8451622942432	20.0
0.1948621	2.2750059201	122.29924999999999	-410.5792	481.41044	644.4287375375155	20.0
0.1954458	2.2786086377	126.35771	-394.77275000000003	461.23059	620.1172890435765	20.0
0.1960294	2.2820625102	129.83498	-378.97020000000003	441.33955000000003	596.0336676009526	20.0
0.1966131	2.2853692067	132.75575	-363.2873	421.766	572.2659436445197	20.0
0.1971967	2.2885308538	135.1474	-347.80191	402.53745	548.8782988777299	20.0
0.1977804	2.29154992	137.03875000000002	-332.56649	383.67868999999996	525.9176992958106	20.0
0.1983641	2.2944291298	138.45922	-317.61591	365.21124	503.4183863452686	20.0
0.1989477	2.2971713973	139.43829	-302.97253	347.15308999999996	481.4048800638326	20.0
0.1995314	2.2997797731	140.00508	-288.64961	329.51883	459.89420425085524	20.0
0.2001151	2.3022574019	140.18804	-274.65366	312.31986	438.897498809069	20.0
0.2006987	2.3046074884	140.01473	-260.98611	295.56458000000003	418.4211935125674	20.0
0.2012824	2.3068332686	139.51167	-247.64453999999998	279.25871	398.46800545196174	20.0
0.201866	2.3089379859	138.70419	-234.62354	263.40555	379.0376519773335	20.0
0.2024497	2.3109248718	137.61636	-221.91545000000002	248.00621	360.12749087915546	20.0
0.2030334	2.312797129	136.27096	-209.51076999999998	233.05984	341.73297515185754	20.0
0.203617	2.314557917	134.68941999999998	-197.39861000000002	218.56389	323.8481513021196	20.0
0.2042007	2.3162103405	132.89182	-185.56694	204.51424999999998	306.4659907672277	20.0
0.2047844	2.3177574391	130.89692	-174.00286	190.90545	289.57881447607406	20.0
0.205368	2.3192021781	128.72217	-162.69272999999998	177.73082	273.17863353899804	20.0
0.2059517	2.3205474414	126.38373	-151.62232	164.98262	257.25753639681716	20.0
0.2065353	2.3217960244	123.89657000000001	-140.77691000000002	152.65221	241.80817948282294	20.0
0.207119	2.3229506293	121.27444999999999	-130.14140999999998	140.73013	226.82426746141493	20.0
0.2077027	2.3240138594	118.53002	-119.70038000000001	129.20623	212.3011928467612	20.0
0.2082863	2.3249882158	115.67488999999999	-109.43809	118.06978	198.23684992606343	20.0
0.20887	2.3258760934	112.71964999999999	-99.3386	107.30957000000001	184.6326643897753	20.0
